City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
358,Longyearbyen,SJ,78.2186,15.6401,21.04,68,0,5.75,clear sky
359,Natal,BR,-5.795,-35.2094,83.05,69,40,16.11,scattered clouds
360,Sanmenxia,CN,34.7747,111.1814,48.49,75,99,17.16,overcast clouds
361,Lerwick,GB,60.1545,-1.1494,51.8,86,53,20.49,broken clouds
362,Nuevo Progreso,MX,23.1667,-97.95,87.55,59,5,4.0,clear sky
363,Miyako,JP,39.6367,141.9525,47.59,83,1,5.73,clear sky
364,Cayenne,GF,4.9333,-52.3333,84.24,74,0,11.5,clear sky
365,Grand Gaube,MU,-20.0064,57.6608,73.8,75,14,5.01,few clouds
366,Palmer,US,42.1584,-72.3287,65.25,83,100,0.0,moderate rain
367,Itarema,BR,-2.9248,-39.9167,79.7,74,93,17.07,overcast clouds
368,Chernaya Kholunitsa,RU,58.8511,51.7154,40.06,98,100,7.2,overcast clouds
369,San Cristobal,VE,7.7669,-72.225,75.38,78,85,2.26,light rain
370,Yarada,IN,17.65,83.2667,79.12,73,40,6.91,haze
371,Karasjok,NO,69.4719,25.5112,20.55,99,94,2.21,overcast clouds
372,Tiarei,PF,-17.5333,-149.3333,82.42,74,68,2.3,broken clouds
373,Changping,CN,40.2186,116.2197,49.64,61,100,10.36,overcast clouds
374,Colesberg,ZA,-30.72,25.0972,60.42,70,100,10.87,overcast clouds
375,Rawson,AR,-43.3002,-65.1023,61.32,64,100,16.6,overcast clouds
376,Namibe,AO,-15.1961,12.1522,65.62,77,76,10.78,broken clouds
377,Kandrian,PG,-6.2167,149.55,77.74,88,96,3.27,moderate rain
378,Saint-Pierre,RE,-21.3393,55.4781,73.08,64,100,8.05,overcast clouds
379,Todos Santos,MX,23.45,-110.2167,81.3,73,5,10.09,clear sky
380,Tingo Maria,PE,-9.2895,-76.0088,78.96,78,99,1.52,moderate rain
381,Talcahuano,CL,-36.7167,-73.1167,58.68,82,100,16.11,overcast clouds
382,Valdivia,CL,-39.8142,-73.2459,64.49,76,100,2.3,overcast clouds
383,Mindelo,CV,16.8901,-24.9804,76.55,65,20,17.27,few clouds
384,Taoudenni,ML,22.6783,-3.9836,79.07,13,97,10.25,overcast clouds
385,Kuryk,KZ,43.2,51.65,46.09,55,100,13.56,overcast clouds
386,Media Luna,CU,20.1419,-77.435,79.99,77,100,2.24,overcast clouds
387,Moron,AR,-34.6534,-58.6198,86.95,51,33,11.86,scattered clouds
388,Fershampenuaz,RU,53.5202,59.8117,35.53,96,100,17.63,overcast clouds
389,Shimoda,JP,34.6667,138.95,61.11,83,33,11.25,scattered clouds
390,Akyab,MM,20.15,92.9,72.32,76,1,8.48,clear sky
391,Petatlan,MX,17.5167,-101.2667,86.4,62,13,6.26,few clouds
392,Narsaq,GL,60.9167,-46.05,25.02,96,100,2.15,overcast clouds
393,Belfort,FR,47.6333,6.8667,48.38,79,96,3.8,overcast clouds
394,Ankpa,NG,7.3706,7.6253,76.21,74,79,3.49,broken clouds
395,Amahai,ID,-3.3333,128.9167,78.35,86,27,2.62,scattered clouds
396,Kamenka,RU,51.3223,42.7678,37.85,93,80,9.06,broken clouds
397,Chifeng,CN,42.2683,118.9636,31.53,96,100,11.83,snow
398,Riachao Do Jacuipe,BR,-11.8069,-39.3856,80.58,65,99,12.19,heavy intensity rain
399,Semirom,IR,31.4167,51.5667,46.24,73,100,2.86,overcast clouds
400,Port Hawkesbury,CA,45.6169,-61.3485,52.18,87,99,1.99,overcast clouds
401,Shenjiamen,CN,29.9576,122.298,68.83,96,21,7.2,few clouds
402,Romitan,UZ,39.9343,64.3814,33.75,86,0,6.91,clear sky
403,Edd,ER,13.9297,41.6925,83.3,41,1,16.98,clear sky
404,Elizabeth City,US,36.2946,-76.2511,77.02,92,75,9.22,broken clouds
405,Odweyne,SO,9.4092,45.064,71.74,65,7,5.55,clear sky
406,Saldanha,ZA,-33.0117,17.9442,59.45,91,0,7.61,clear sky
407,Pringsewu,ID,-5.3582,104.9744,73.42,93,98,3.09,overcast clouds
408,Quipot,PH,13.9317,121.3158,75.79,96,54,3.42,broken clouds
409,Ongandjera,NA,-17.8833,15.0667,70.7,28,12,14.74,few clouds
410,Springbok,ZA,-29.6643,17.8865,50.41,80,0,4.74,clear sky
411,Ruse,BG,43.8564,25.9708,50.72,77,100,3.91,overcast clouds
412,Kieta,PG,-6.2167,155.6333,80.02,83,100,3.33,light rain
413,Doka,SD,13.5167,35.7667,75.54,51,74,7.16,broken clouds
414,Nouadhibou,MR,20.931,-17.0347,69.78,94,1,9.22,clear sky
415,Mamou,GN,10.5,-12.0,68.59,62,0,2.08,clear sky
416,Hatsukaichi,JP,34.35,132.3333,57.15,74,63,1.34,broken clouds
417,Certegui,CO,5.3707,-76.6044,87.78,95,99,2.82,overcast clouds
418,Acaponeta,MX,22.4964,-105.3594,85.93,49,6,6.2,clear sky
419,Mandera,KE,3.9366,41.867,85.46,43,97,9.91,light rain
420,Vitim,RU,59.4511,112.5578,22.71,91,100,12.88,overcast clouds
421,Frankfort,ZA,-27.2667,28.4833,59.49,90,100,4.7,overcast clouds
422,Antofagasta,CL,-23.65,-70.4,65.48,67,5,8.08,clear sky
423,Kulunda,RU,52.566,78.9385,30.33,95,100,15.28,light snow
424,Laredo,US,27.5064,-99.5075,82.69,61,100,0.0,overcast clouds
425,Jam Sahib,PK,26.2958,68.6292,73.94,37,1,2.75,clear sky
426,Chernyshevskiy,RU,63.0128,112.4714,11.8,94,100,9.73,light snow
427,Cururupu,BR,-1.8283,-44.8683,78.24,81,57,3.6,broken clouds
428,Labuhan,ID,-6.8844,112.2051,79.25,81,99,4.68,heavy intensity rain
429,Okhotsk,RU,59.3833,143.3,3.83,74,8,15.39,clear sky
430,Asau,RO,46.4333,26.4,43.72,80,21,2.01,few clouds
431,Jutai,BR,-5.1833,-68.9,87.76,59,100,1.63,overcast clouds
432,Lokosovo,RU,61.1333,74.8167,28.36,92,100,10.4,overcast clouds
433,Pacific Grove,US,36.6177,-121.9166,62.55,59,0,8.01,clear sky
434,Klyuchi,RU,52.2667,79.1667,30.0,94,100,14.36,overcast clouds
435,Carmen,MX,18.6333,-91.8333,81.88,62,1,7.09,clear sky
436,Kotovo,RU,50.3211,44.8012,36.23,79,63,8.68,broken clouds
437,Bouna,CI,9.2667,-3.0,78.84,60,100,5.19,overcast clouds
438,Bo Rai,TH,12.5728,102.5371,81.68,86,91,3.87,overcast clouds
439,Mountain Home,US,43.133,-115.6912,33.28,69,20,16.11,few clouds
440,Digha,IN,21.6833,87.55,70.36,60,44,7.67,scattered clouds
441,The Valley,AI,18.217,-63.0578,82.81,78,20,13.8,few clouds
442,Yerbogachen,RU,61.2767,108.0108,22.06,91,100,15.3,light snow
